,Compound,Date,Negative,Neutral,Positive,Tweet,Tweets Ago,User
374,0.7345,Fri Mar 16 23:27:14 +0000 2018,0.64,0.0,0.36,@evanderkoogh Hey Erwin! Thanks so much. We can chat during the events. :),75,Fox
375,-0.3597,Fri Mar 16 23:11:30 +0000 2018,0.782,0.14,0.078,I don’t know what or who I’m most disappointed with to allow community work put my career in the background (again)… https://t.co/khOCa8rLHV,76,Fox
376,0.0,Fri Mar 16 23:09:07 +0000 2018,1.0,0.0,0.0,This time was supposed to be split between the conference and product work that would set me up for looking for a j… https://t.co/mOoFPPnV5w,77,Fox
377,0.0,Fri Mar 16 23:07:25 +0000 2018,1.0,0.0,0.0,"Over the last 6+ months, I’ve sacrificed all the time I had to run CSSConf and JSConf AU. I’ve set the highest stan… https://t.co/QRvns2lJs8",78,Fox
378,-0.818,Fri Mar 16 23:00:59 +0000 2018,0.679,0.321,0.0,"RT @katebevan: LAYDEEZ!!!! Worried that VPNs are too hard for your fluffy ladybrain??? Never fear, a fuckwitted BroCo called @keepsafe is h…",79,Fox
379,0.4199,Fri Mar 16 22:40:18 +0000 2018,0.417,0.0,0.583,@sarah_edo thank you! 😳,80,Fox
380,0.5719,Fri Mar 16 20:34:54 +0000 2018,0.829,0.0,0.171,I can’t wait to come back to lovey Portland and see what wonderful thing @andymcmillan and @waxpancake are preparin… https://t.co/3rfz3ShOEU,81,Fox
381,0.2942,Fri Mar 16 04:01:44 +0000 2018,0.532,0.17,0.297,@jennwrites thank you! I miss you too 😭❤️,82,Fox
382,0.0,Fri Mar 16 01:52:07 +0000 2018,1.0,0.0,0.0,"To the young woman wearing a “the future is female” tee:

The
Future
Is
Intersectional",83,Fox
383,0.7003,Fri Mar 16 01:33:25 +0000 2018,0.734,0.0,0.266,"Cannot agree with this more. I constantly get asked for free diversity, inclusion, community or general workplace a… https://t.co/M9hOz6A980",84,Fox
384,0.0,Fri Mar 16 00:36:14 +0000 2018,1.0,0.0,0.0,"@pat @coryannj @kckal Oh, I have not seen it. Will register. 👍🏻",85,Fox
385,0.0,Thu Mar 15 23:44:49 +0000 2018,1.0,0.0,0.0,Four days to go. https://t.co/RYxiCmMEFp,86,Fox
386,0.0,Thu Mar 15 22:04:46 +0000 2018,1.0,0.0,0.0,"Ellen already had a lasting impact on diversity and inclusion spanning beyond the tech industry. 

I can’t wait to… https://t.co/1QFSP6DHyQ",87,Fox
387,0.4574,Thu Mar 15 22:03:16 +0000 2018,0.824,0.0,0.176,@jordwalsh 👋🏻 interesting! Would you be able to email me more details? hi at https://t.co/vah0lKcYeo. 📬,88,Fox
388,0.0,Thu Mar 15 21:51:34 +0000 2018,1.0,0.0,0.0,My last two weeks were spent in email. Conference organiser life. https://t.co/h5hlszzyjv,89,Fox
389,0.0,Thu Mar 15 02:58:59 +0000 2018,1.0,0.0,0.0,This video with Jeff Goldblum is everything. https://t.co/vo5HSwuOUP,90,Fox
390,-0.6369,Thu Mar 15 00:17:24 +0000 2018,0.568,0.333,0.098,"Accepting talk proposals for conferences on a rolling basis: no no no no.

First come first serve doesn’t work for inclusion.",91,Fox
391,0.0,Thu Mar 15 00:05:26 +0000 2018,1.0,0.0,0.0,"If you are in Melbourne on Monday, March 19, we’re opening @cssconfau, @jsconfau and @decompressau with a Community… https://t.co/OyPVisZXYn",92,Fox
392,-0.8625,Wed Mar 14 22:35:40 +0000 2018,0.317,0.683,0.0,Australia is racist as hell. https://t.co/EIRFzejhsi,93,Fox
393,0.0,Wed Mar 14 22:08:53 +0000 2018,1.0,0.0,0.0,"RT @sarahmei: 📢 PSA: when you're building a diverse team, you're looking for culture _add_, not culture _fit_. Hire people who bring a pers…",94,Fox
394,0.6976,Wed Mar 14 21:32:48 +0000 2018,0.747,0.0,0.253,RT @piamancini: ok I need help. I really really want to hire a kickass developer who also happens to be a woman (backend pref.) What are th…,95,Fox
395,0.3802,Wed Mar 14 21:32:37 +0000 2018,0.67,0.107,0.223,"@piamancini Hey Pia! Thanks for reaching out 👋🏻 Unfortunately, software engineering isn’t my background; I’m a FE d… https://t.co/1IEwNKyc9q",96,Fox
396,-0.296,Wed Mar 14 09:43:21 +0000 2018,0.896,0.104,0.0,"RT @EricaJoy: 📢 PSA: There are no ""diverse"" applicants
People aren't diverse, teams are
You're not hiring a diverse person, you're building…",97,Fox
397,0.4215,Wed Mar 14 00:14:03 +0000 2018,0.896,0.0,0.104,"RT @SashaLaundy: What I keep telling myself this week: 
👉🏻 In work, a new thing I don't know how to do means progress. 
👉🏻 In the gym, a ha…",98,Fox
398,-0.2263,Tue Mar 13 21:56:19 +0000 2018,0.821,0.113,0.067,"No underrepresented groups want to thrive and partake in exclusionary platform StackOverflow is.

Tweet your hot ta… https://t.co/xfKjCfUtwJ",99,Fox
399,-0.4404,Tue Mar 13 21:53:43 +0000 2018,0.508,0.492,0.0,@erikalleigh I just block them. 😎,100,Fox
400,-0.5574,Sat Mar 24 03:47:03 +0000 2018,0.746,0.194,0.06,"RT @nytclimate: The loss of sea ice is a bellwether of global warming, suggesting that climate change is not just something to worry about…",1,nytimes
401,0.0,Sat Mar 24 03:43:42 +0000 2018,1.0,0.0,0.0,Elon Musk Joins #DeleteFacebook With a Barrage of Tweets https://t.co/au3PLZQyTw,2,nytimes
402,-0.6597,Sat Mar 24 03:34:16 +0000 2018,0.614,0.386,0.0,Vietnam '67: The Tragedy of Hubert Humphrey https://t.co/iZCCJ16XAc,3,nytimes
403,0.6808,Sat Mar 24 03:32:02 +0000 2018,0.65,0.081,0.268,"Math “constitutes the language through which alone we can adequately express the great facts of the natural world,”… https://t.co/83Ug5Ql4Gh",4,nytimes
404,0.0,Sat Mar 24 03:17:04 +0000 2018,1.0,0.0,0.0,"RT @nytpolitics: In an NYT interview in 2002, John Bolton was asked about the Bush administration's stance on North Korea. He grabbed a nea…",5,nytimes
405,0.0258,Sat Mar 24 03:05:06 +0000 2018,0.667,0.164,0.169,RT @NYTSports: Kansas survived a late scare from Clemson to advance to the regional final.  https://t.co/WY4CDmv5t2,6,nytimes
406,-0.3612,Sat Mar 24 03:02:03 +0000 2018,0.848,0.152,0.0,"“People say, write what you know, but it’s really, write about what obsesses you.” https://t.co/C2Yv7H5h2u",7,nytimes
407,0.0,Sat Mar 24 02:52:19 +0000 2018,1.0,0.0,0.0,"RT @NYTSports: Once West Virginia's leading scorer fouled out with 15 minutes left, top-seeded Villanova pulled away to advance to the East…",8,nytimes
408,0.5859,Sat Mar 24 02:47:03 +0000 2018,0.789,0.0,0.211,Here's how to create your own support system when you don't have a spouse or kids to fall back on https://t.co/vLckifnXWU,9,nytimes
409,0.0,Sat Mar 24 02:32:02 +0000 2018,1.0,0.0,0.0,Can coffee rev up your workout? It may depend on your genes. https://t.co/ay3k3UI71Q,10,nytimes
410,0.3612,Sat Mar 24 02:17:03 +0000 2018,0.898,0.0,0.102,"RT @julieturkewitz: “It’s going to look like millions and millions of people,” said Rebecca Schneid, 16, who is the editor of the newspaper…",11,nytimes
411,0.0,Sat Mar 24 02:02:15 +0000 2018,1.0,0.0,0.0,"""Hamilton,"" ""Frozen"" and many Broadway shows all rehearse in one building in New York City. We take you behind the… https://t.co/DnTc9rvb48",12,nytimes
412,-0.6486,Sat Mar 24 01:47:04 +0000 2018,0.815,0.185,0.0,4 members of an Iowa family who traveled to Mexico for vacation were found dead in a condominium. Officials said th… https://t.co/YRRZEYdRhT,13,nytimes
413,0.8555,Sat Mar 24 01:32:04 +0000 2018,0.704,0.0,0.296,"Modern Love: ""I knew that when you find love, you jump in, almost involuntarily. You don’t sit on the edge negotiat… https://t.co/euo96xgH1a",14,nytimes
414,0.5994,Sat Mar 24 01:17:04 +0000 2018,0.83,0.0,0.17,"RT @NYTObits: H. Wayne Huizenga, the entrepreneur who expanded Blockbuster video and AutoNation into vast enterprises and owned three South…",15,nytimes
415,0.0,Sat Mar 24 01:02:04 +0000 2018,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ixJlyCMrwZ,16,nytimes
416,-0.0772,Sat Mar 24 00:47:03 +0000 2018,0.797,0.088,0.116,"If we want to stop global warming, global CO2 emissions need to fall. Last year, the world moved in the opposite di… https://t.co/dFTWVWzWyO",17,nytimes
417,-0.5106,Sat Mar 24 00:32:03 +0000 2018,0.815,0.185,0.0,Over 800 protests for stricter gun laws are planned for Saturday in the U.S. and in countries around the world https://t.co/I2huudbHlb,18,nytimes
418,0.2023,Sat Mar 24 00:17:02 +0000 2018,0.694,0.122,0.184,"RT @nytopinion: The good thing about John Bolton, President Trump’s new national security adviser, is that he says what he thinks.The bad t…",19,nytimes
419,-0.3612,Sat Mar 24 00:02:04 +0000 2018,0.872,0.128,0.0,"Craigslist removed its personal ads, citing the recent passage of a bill aimed at fighting sex trafficking online https://t.co/DKMm4mmUw9",20,nytimes
420,-0.5574,Sat Mar 24 03:47:03 +0000 2018,0.746,0.194,0.06,"RT @nytclimate: The loss of sea ice is a bellwether of global warming, suggesting that climate change is not just something to worry about…",21,nytimes
421,0.0,Sat Mar 24 03:43:42 +0000 2018,1.0,0.0,0.0,Elon Musk Joins #DeleteFacebook With a Barrage of Tweets https://t.co/au3PLZQyTw,22,nytimes
422,-0.6597,Sat Mar 24 03:34:16 +0000 2018,0.614,0.386,0.0,Vietnam '67: The Tragedy of Hubert Humphrey https://t.co/iZCCJ16XAc,23,nytimes
423,0.6808,Sat Mar 24 03:32:02 +0000 2018,0.65,0.081,0.268,"Math “constitutes the language through which alone we can adequately express the great facts of the natural world,”… https://t.co/83Ug5Ql4Gh",24,nytimes
424,0.0,Sat Mar 24 03:17:04 +0000 2018,1.0,0.0,0.0,"RT @nytpolitics: In an NYT interview in 2002, John Bolton was asked about the Bush administration's stance on North Korea. He grabbed a nea…",25,nytimes
425,0.0258,Sat Mar 24 03:05:06 +0000 2018,0.667,0.164,0.169,RT @NYTSports: Kansas survived a late scare from Clemson to advance to the regional final.  https://t.co/WY4CDmv5t2,26,nytimes
426,-0.3612,Sat Mar 24 03:02:03 +0000 2018,0.848,0.152,0.0,"“People say, write what you know, but it’s really, write about what obsesses you.” https://t.co/C2Yv7H5h2u",27,nytimes
427,0.0,Sat Mar 24 02:52:19 +0000 2018,1.0,0.0,0.0,"RT @NYTSports: Once West Virginia's leading scorer fouled out with 15 minutes left, top-seeded Villanova pulled away to advance to the East…",28,nytimes
428,0.5859,Sat Mar 24 02:47:03 +0000 2018,0.789,0.0,0.211,Here's how to create your own support system when you don't have a spouse or kids to fall back on https://t.co/vLckifnXWU,29,nytimes
429,0.0,Sat Mar 24 02:32:02 +0000 2018,1.0,0.0,0.0,Can coffee rev up your workout? It may depend on your genes. https://t.co/ay3k3UI71Q,30,nytimes
430,0.3612,Sat Mar 24 02:17:03 +0000 2018,0.898,0.0,0.102,"RT @julieturkewitz: “It’s going to look like millions and millions of people,” said Rebecca Schneid, 16, who is the editor of the newspaper…",31,nytimes
431,0.0,Sat Mar 24 02:02:15 +0000 2018,1.0,0.0,0.0,"""Hamilton,"" ""Frozen"" and many Broadway shows all rehearse in one building in New York City. We take you behind the… https://t.co/DnTc9rvb48",32,nytimes
432,-0.6486,Sat Mar 24 01:47:04 +0000 2018,0.815,0.185,0.0,4 members of an Iowa family who traveled to Mexico for vacation were found dead in a condominium. Officials said th… https://t.co/YRRZEYdRhT,33,nytimes
433,0.8555,Sat Mar 24 01:32:04 +0000 2018,0.704,0.0,0.296,"Modern Love: ""I knew that when you find love, you jump in, almost involuntarily. You don’t sit on the edge negotiat… https://t.co/euo96xgH1a",34,nytimes
434,0.5994,Sat Mar 24 01:17:04 +0000 2018,0.83,0.0,0.17,"RT @NYTObits: H. Wayne Huizenga, the entrepreneur who expanded Blockbuster video and AutoNation into vast enterprises and owned three South…",35,nytimes
435,0.0,Sat Mar 24 01:02:04 +0000 2018,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/ixJlyCMrwZ,36,nytimes
436,-0.0772,Sat Mar 24 00:47:03 +0000 2018,0.797,0.088,0.116,"If we want to stop global warming, global CO2 emissions need to fall. Last year, the world moved in the opposite di… https://t.co/dFTWVWzWyO",37,nytimes
437,-0.5106,Sat Mar 24 00:32:03 +0000 2018,0.815,0.185,0.0,Over 800 protests for stricter gun laws are planned for Saturday in the U.S. and in countries around the world https://t.co/I2huudbHlb,38,nytimes
438,0.2023,Sat Mar 24 00:17:02 +0000 2018,0.694,0.122,0.184,"RT @nytopinion: The good thing about John Bolton, President Trump’s new national security adviser, is that he says what he thinks.The bad t…",39,nytimes
439,-0.3612,Sat Mar 24 00:02:04 +0000 2018,0.872,0.128,0.0,"Craigslist removed its personal ads, citing the recent passage of a bill aimed at fighting sex trafficking online https://t.co/DKMm4mmUw9",40,nytimes
440,0.0,Fri Mar 23 23:47:04 +0000 2018,1.0,0.0,0.0,"Season 6 of ""The Americans"" arrives on Wednesday. Here's where we left off. https://t.co/hyiJcU2MAF",41,nytimes
441,0.0,Fri Mar 23 23:32:02 +0000 2018,1.0,0.0,0.0,"In 1843, a 27-year-old Ada Lovelace imagined the modern-day, general-purpose computer. She is now recognized as the… https://t.co/w1Ei8Rf3HO",42,nytimes
442,-0.7351,Fri Mar 23 23:17:02 +0000 2018,0.772,0.228,0.0,RT @daiwaka: Here's an inside look at Uber's self-driving car ops in Phoenix before Sunday's fatal crash: the company moved from two people…,43,nytimes
443,-0.6705,Fri Mar 23 23:02:04 +0000 2018,0.579,0.297,0.124,"""I Kill Giants"" is an intimate story about a troubled 12-year-old who’s on a mission to save her town https://t.co/pkNXqUF0Pa",44,nytimes
444,0.0,Fri Mar 23 22:47:01 +0000 2018,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/4opSmJxhMU,45,nytimes
445,-0.4767,Fri Mar 23 22:32:06 +0000 2018,0.769,0.158,0.073,The U.S. and China are waging a cold war for global dominance in the tech industry. This week's tariffs duel height… https://t.co/5f4qMQCMoL,46,nytimes
446,0.8126,Fri Mar 23 22:17:05 +0000 2018,0.72,0.0,0.28,"RT @ronlieber: Every year, I collect the best college application essays I can find about money, work, social class, wealth and/or its abse…",47,nytimes
447,-0.34,Fri Mar 23 22:02:03 +0000 2018,0.728,0.17,0.102,Internal documents show Uber’s self-driving car project wasn’t living up to expectations well before a fatal crash… https://t.co/I4O5nMqCRO,48,nytimes
448,0.25,Fri Mar 23 21:47:09 +0000 2018,0.756,0.101,0.143,The Justice Dept. has proposed banning so-called bump stocks for guns. The move comes a day before nationwide gun c… https://t.co/JiNfNeAARl,49,nytimes
449,0.0,Fri Mar 23 21:32:04 +0000 2018,1.0,0.0,0.0,"Elon Musk joined #DeleteFacebook by deleting the Facebook pages of 2 of his companies, Tesla and SpaceX https://t.co/BJYpNw6JWG",50,nytimes
450,-0.2023,Fri Mar 23 21:14:00 +0000 2018,0.684,0.197,0.12,Women have spoken. Men have fallen. Corporations are nervous. But are American workplaces making real progress in c… https://t.co/Q5FipZZsCD,51,nytimes
451,0.0,Fri Mar 23 21:03:05 +0000 2018,1.0,0.0,0.0,RT @jodikantor: I've spent the last couple of weeks bearing down on what's changing-- and what's really stuck-- about how we deal with sexu…,52,nytimes
452,0.0,Fri Mar 23 20:50:52 +0000 2018,1.0,0.0,0.0,"Sofie Whitney, a senior at Stoneman Douglas, and the other organizers of the March for Our Lives, have concrete aim… https://t.co/yoHFhn3YUx",53,nytimes
453,-0.6705,Fri Mar 23 20:47:00 +0000 2018,0.816,0.184,0.0,"Reema Samaha was 18 when she was killed in the 2007 shooting at Virginia Tech University. Her father, Joseph, says… https://t.co/BDD9YIUKYJ",54,nytimes
454,-0.6705,Fri Mar 23 20:44:13 +0000 2018,0.83,0.17,0.0,Cody Thunder was 15 in 2005 when a classmate killed 5 students at Red Lake Senior High School. He was shot in the h… https://t.co/31wbbmiwRF,55,nytimes
455,-0.6705,Fri Mar 23 20:40:00 +0000 2018,0.809,0.191,0.0,"Jolanda Arnold will be marching in Washington on Saturday, the city where her husband, Michael, was killed in a 201… https://t.co/pfKJqIel21",56,nytimes
456,0.5106,Fri Mar 23 20:36:57 +0000 2018,0.837,0.0,0.163,"Melissa Strassner survived the school shooting at Columbine High School. 

“Since Parkland, my boxing gloves are ba… https://t.co/0LJBcVeuPI",57,nytimes
457,-0.1531,Fri Mar 23 20:35:04 +0000 2018,0.929,0.071,0.0,We spoke to survivors of mass shootings and others affected by them. They say the students in Parkland have given t… https://t.co/XaLG3oJq46,58,nytimes
458,0.5584,Fri Mar 23 20:15:06 +0000 2018,0.752,0.0,0.248,"Rebuffing Trump, Congress saved the NEA and NEH again. In fact, both endowments slightly increased. https://t.co/y1XActfG6l",59,nytimes
459,0.0,Fri Mar 23 20:00:14 +0000 2018,1.0,0.0,0.0,"A century before the dawn of the computer age, 27-year-old Ada Lovelace wrote the first computer program https://t.co/GXSMzGTbjx",60,nytimes
460,-0.4767,Fri Mar 23 19:45:17 +0000 2018,0.871,0.129,0.0,"Even when children grow up next to each other with parents who earn similar incomes, black boys fare worse than whi… https://t.co/FCQrjZEJNM",61,nytimes
461,0.5859,Fri Mar 23 19:30:13 +0000 2018,0.84,0.0,0.16,Vladimir Putin was elected to a fourth term on Sunday. What percentage of the vote did he win? Take our quiz. https://t.co/czSrm4X5WN,62,nytimes
462,-0.3818,Fri Mar 23 19:19:04 +0000 2018,0.843,0.157,0.0,"In a tit-for-tat trade battle with the U.S., China’s response has so far been restrained https://t.co/mXuGUssWn3",63,nytimes
463,0.3434,Fri Mar 23 19:04:28 +0000 2018,0.734,0.1,0.165,"Many counties, including rich ones, are aging and experiencing more deaths than births, without growth through immi… https://t.co/VmkEWGa92M",64,nytimes
464,-0.7096,Fri Mar 23 18:45:09 +0000 2018,0.718,0.282,0.0,"After another week of chaos, Trump heads to Palm Beach. No one knows what comes next. https://t.co/CUGY3gwPpC",65,nytimes
465,-0.4588,Fri Mar 23 18:35:00 +0000 2018,0.812,0.188,0.0,"@nytopinion @NickKristof In @NYTOpinion, 

Op-Ed Columnist @NickKristof writes, ""To finally defeat extreme poverty,… https://t.co/pWs1bIBEjC",66,nytimes
466,-0.1027,Fri Mar 23 18:30:06 +0000 2018,0.931,0.069,0.0,We've been following your discussions on racial and religious bias in news coverage. Our journalists are open to yo… https://t.co/hUYXo9q3sa,67,nytimes
467,-0.743,Fri Mar 23 18:20:05 +0000 2018,0.717,0.283,0.0,A 16-year-old girl critically injured in a shooting at a Maryland high school died after being taken off life suppo… https://t.co/mEOh5bSuoy,68,nytimes
468,-0.743,Fri Mar 23 18:05:03 +0000 2018,0.704,0.296,0.0,"In @NYTOpinion, 

Op-Ed Columnist @NickKristof writes, ""To finally defeat extreme poverty, we have to tackle confli… https://t.co/0ayeiQDH46",69,nytimes
469,0.6369,Fri Mar 23 17:50:10 +0000 2018,0.781,0.0,0.219,"Modern Love: If I couldn’t find Mr. Right, what about Mr. Quasi-Right augmented by a few others? https://t.co/kMfq4a68mR",70,nytimes
470,-0.5267,Fri Mar 23 17:35:43 +0000 2018,0.833,0.167,0.0,"Breaking News: President Trump signed the spending bill, averting a shutdown, hours after threatening to veto it. B… https://t.co/IGRRQcvIXZ",71,nytimes
471,-0.6369,Fri Mar 23 17:25:27 +0000 2018,0.811,0.189,0.0,"The Sacramento Kings owner expressed his “deepest sympathies” to the family of Stephon Clark, who was fatally shot… https://t.co/6ILZMJITR4",72,nytimes
472,0.0,Fri Mar 23 17:10:09 +0000 2018,1.0,0.0,0.0,"Iraq: 7 minutes
Jordan: 9 minutes
Romania: 12 minutes
Norway: 46 minutes
Afghanistan: 47 minutes
Sweden: 51 minutes
https://t.co/5FZtVaJwbS",73,nytimes
473,-0.8934,Fri Mar 23 16:55:08 +0000 2018,0.614,0.386,0.0,Anger over the murders of a reporter and his fiancée forced Slovakia's prime minister and other officials to step d… https://t.co/c0sovP7t5F,74,nytimes
474,-0.34,Fri Mar 23 16:42:18 +0000 2018,0.888,0.112,0.0,"In the 6 months since Harvey, The New York Times followed several families as they struggled to rebuild their lives… https://t.co/z5tbaUGWJj",75,nytimes
475,0.0,Fri Mar 23 16:40:07 +0000 2018,1.0,0.0,0.0,A new economy has arisen in the suburbs of Houston battered by Hurricane Harvey: the buying and selling of flooded… https://t.co/WO68ktL3aX,76,nytimes
476,0.4215,Fri Mar 23 16:24:40 +0000 2018,0.833,0.0,0.167,"Around every corner and in every elevator, you’ll find established and burgeoning talent https://t.co/6hTuQzdPgD https://t.co/UqgFNEv9Pc",77,nytimes
477,0.0,Fri Mar 23 16:23:46 +0000 2018,1.0,0.0,0.0,And watched Aaron Burr practice in the room where it happens https://t.co/6hTuQzdPgD https://t.co/iGplOjFPWW,78,nytimes
478,0.0,Fri Mar 23 16:22:14 +0000 2018,1.0,0.0,0.0,We met Elsa and Anna as they took a break for homework https://t.co/6hTuQzdPgD https://t.co/G9HguVLA8G,79,nytimes
479,0.4588,Fri Mar 23 16:20:15 +0000 2018,0.85,0.0,0.15,"Welcome to the New 42nd Street Studios, where some of Broadway’s biggest shows — including “Frozen” and “Hamilton”… https://t.co/jOqoqf30CT",80,nytimes
480,-0.6705,Fri Mar 23 16:10:13 +0000 2018,0.824,0.176,0.0,"An armed man who killed 3 people in a supermarket in France, claiming to be acting on behalf of ISIS, was shot dead… https://t.co/sG7DPvbvNy",81,nytimes
481,0.0,Fri Mar 23 15:55:06 +0000 2018,1.0,0.0,0.0,Make Mark Bittman's spaghetti pie https://t.co/Fhdf0K8Pxa https://t.co/8Dbk2jAgSI,82,nytimes
482,0.34,Fri Mar 23 15:40:06 +0000 2018,0.876,0.0,0.124,"A PAC led by John Bolton, the next national security adviser, hired Cambridge Analytica for voter profiling, knowin… https://t.co/bGnWNkattz",83,nytimes
483,0.3182,Fri Mar 23 15:25:34 +0000 2018,0.859,0.0,0.141,"40% of Americans were obese in 2015 and 2016, a sharp increase from a decade earlier https://t.co/v3o9efVw4n",84,nytimes
484,-0.296,Fri Mar 23 15:11:43 +0000 2018,0.804,0.196,0.0,RT @karenyourish: All the major Trump firings and resignations: https://t.co/I6fxKB6cLA,85,nytimes
485,-0.5106,Fri Mar 23 15:00:08 +0000 2018,0.815,0.185,0.0,Over 800 protests for stricter gun laws are planned for Saturday in the U.S. and in countries around the world https://t.co/O1xXOykGfJ,86,nytimes
486,0.3832,Fri Mar 23 14:45:02 +0000 2018,0.701,0.088,0.21,John Bolton's ascension to national security adviser creates the most aggressive foreign policy team around the Ame… https://t.co/GuRHYWI7QW,87,nytimes
487,0.0,Fri Mar 23 14:31:04 +0000 2018,1.0,0.0,0.0,Blue passports were meant to be a symbol of post-Brexit Britain. They're coming — but they'll be coming from France. https://t.co/UEHSqF3Wod,88,nytimes
488,0.3612,Fri Mar 23 14:15:09 +0000 2018,0.737,0.0,0.263,10 new books we recommend this week https://t.co/95z0PxQkho,89,nytimes
489,0.0,Fri Mar 23 13:59:03 +0000 2018,1.0,0.0,0.0,"John Bolton's political committee was one of the earliest customers of Cambridge Analytica, which it hired specific… https://t.co/uuD7rKh4EI",90,nytimes
490,0.7096,Fri Mar 23 13:45:04 +0000 2018,0.742,0.0,0.258,"RT @nytimesworld: Intellectual property, which underpins technology and innovation, has become the latest point of contention in global tra…",91,nytimes
491,-0.5267,Fri Mar 23 13:30:15 +0000 2018,0.833,0.167,0.0,Breaking News: President Trump said he may veto the spending bill because it neglected his immigration priorities.… https://t.co/qWxvnylMZg,92,nytimes
492,0.0,Fri Mar 23 13:29:04 +0000 2018,1.0,0.0,0.0,"""This is just what America needs: The thrilla in vanilla,"" Seth Meyers said. Our late-night roundup: https://t.co/VCswTaUg9Q",93,nytimes
493,-0.34,Fri Mar 23 13:08:42 +0000 2018,0.893,0.107,0.0,"Breaking News: An armed man opened fire and took hostages in a supermarket in France, claiming to be acting on beha… https://t.co/29pCnZYCbv",94,nytimes
494,0.0,Fri Mar 23 13:00:31 +0000 2018,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/yJwtr8lLUt https://t.co/nn0hbhEVq8,95,nytimes
495,0.0,Fri Mar 23 12:51:19 +0000 2018,1.0,0.0,0.0,"""Hamilton,"" ""Frozen"" and many Broadway shows all rehearse in one building in New York City. We take you behind the… https://t.co/KM7CVBp62M",96,nytimes
496,-0.836,Fri Mar 23 12:41:03 +0000 2018,0.643,0.357,0.0,A firefighter was killed and two others were seriously injured by a blaze at a Harlem building being used as a movi… https://t.co/Rgr6LDzv1c,97,nytimes
497,-0.6908,Fri Mar 23 12:35:00 +0000 2018,0.802,0.198,0.0,"""All of the information we have at the moment suggests that this is a terrorist attack,"" the French prime minister… https://t.co/U8vxwaymSY",98,nytimes
498,-0.5994,Fri Mar 23 12:30:02 +0000 2018,0.549,0.329,0.122,European leaders issued a relatively tough statement effectively blaming Moscow for the nerve agent attack on a for… https://t.co/CQsSK3XD8b,99,nytimes
499,0.0,Fri Mar 23 12:20:05 +0000 2018,1.0,0.0,0.0,"In an NYT interview in 2002, John Bolton was asked about the Bush administration's stance on North Korea. He grabbe… https://t.co/ztoVgBJmcV",100,nytimes
